google_index,page_rank,nb_www,domain_age,ratio_digits_url,domain_in_title,nb_hyperlinks,phish_hints,ip,status
0,7,1,7431,0.02173913,1,1039,0,0,0
1,5,0,5504,0.0,1,1,1,0,1
0,1,1,2288,0.0,0,62,0,0,0
0,8,0,5159,0.0,1,61,0,0,0
0,6,1,2911,0.0,1,388,0,0,0
0,4,1,7461,0.0,0,93,0,0,0
0,2,1,3098,0.0,0,4,0,0,0
1,0,0,289,0.0,1,4,0,0,1
1,0,0,36,0.0,1,23,0,0,1
0,4,0,2899,0.0,1,30,0,0,0
1,2,0,561,0.0,1,0,0,0,1
1,2,0,5767,0.298701299,1,30,0,1,1
1,2,0,2361,0.175438596,1,0,0,0,1
1,5,0,5615,0.050847458,1,22,3,0,1
1,0,0,2048,0.225490196,1,123,3,1,1
1,2,0,2136,0.076923077,1,46,0,0,1
0,0,1,5056,0.0,1,26,0,0,0
0,0,1,142,0.0,0,98,0,0,1
1,5,0,7295,0.1,1,14,0,0,1
0,5,1,4843,0.0,1,65,0,0,0
0,2,0,5056,0.0,1,97,0,0,0
1,5,0,5614,0.1363636359999999,1,18,0,0,1
1,0,0,5056,0.0,1,0,0,0,1
0,6,0,11046,0.055555556,0,63,0,0,0
1,2,0,3245,0.0,0,55,0,0,1
1,0,0,5056,0.194444444,1,0,2,0,1
0,7,0,7132,0.0,0,1171,0,0,0
0,5,1,9188,0.0,0,257,0,0,0
1,3,0,5056,0.0,1,5,0,0,1
1,0,1,5056,0.0,1,66,0,0,1
1,0,0,-2,0.0,1,25,4,0,1
0,3,1,5056,0.0,0,112,0,0,0
0,4,1,2686,0.0,1,37,0,0,0
1,2,0,5056,0.032608696,1,0,1,0,1
1,5,0,7295,0.032258065,1,14,0,0,1
0,2,0,5056,0.0,1,1,0,0,0
1,1,1,7189,0.0,1,103,0,0,1
0,4,1,3071,0.0,1,11,0,0,0
1,0,1,5850,0.263157895,1,0,0,1,1
0,5,0,5411,0.0,1,136,0,0,0
1,2,0,1546,0.058823529,1,203,1,0,1
0,4,1,5056,0.0,1,77,0,0,0
0,2,1,2026,0.0,1,92,0,0,0
1,0,0,5,0.1755725189999999,1,22,0,1,1
1,1,0,1256,0.0,1,12,2,0,1
1,4,1,5681,0.215686275,1,40,0,1,1
1,3,1,7795,0.066666667,1,142,0,0,1
0,5,1,6891,0.0,1,47,0,0,0
0,4,0,5056,0.0,1,45,0,0,0
1,1,1,2414,0.184782609,1,1,0,1,1
1,2,0,7051,0.0,1,103,0,0,1
1,6,1,9227,0.092592593,0,302,0,0,0
1,5,0,7295,0.0,1,14,0,0,1
0,7,1,5132,0.014285714,1,121,0,0,0
1,6,0,5056,0.055555556,1,6,0,0,1
1,0,0,3993,0.166666667,1,51,0,1,1
0,3,1,6149,0.0,0,27,0,0,0
0,9,0,4672,0.240740741,0,64,0,1,0
0,5,1,6133,0.0,1,273,0,0,0
0,2,1,5577,0.0,1,102,0,0,0
1,1,0,806,0.1363636359999999,1,16,0,0,1
1,4,0,3578,0.08974359,1,65,0,1,0
1,0,0,2335,0.0,1,0,4,0,1
0,3,0,7156,0.159090909,1,345,0,1,0
1,0,1,3993,0.193548387,1,51,0,1,1
0,7,0,7134,0.0,0,427,0,0,0
1,5,0,5613,0.0625,1,19,0,0,1
1,9,0,5056,0.0,0,82,0,0,1
0,5,1,7522,0.0,0,105,0,0,0
0,5,1,2939,0.0,0,225,0,0,0
1,5,0,5626,0.294117647,1,18,0,1,1
0,3,1,4372,0.0,0,129,0,0,0
0,0,1,1739,0.173913043,1,0,0,0,0
0,5,0,7615,0.0,1,73,0,0,0
1,6,0,7828,0.148148148,0,58,0,0,1
1,0,1,5056,0.038265306,1,21,3,1,1
1,3,0,-2,0.08974359,1,157,0,1,0
1,4,1,4655,0.035087719,1,128,1,0,0
1,5,0,5627,0.130434783,1,21,0,0,1
1,5,0,5612,0.0,1,83,0,0,1
0,3,1,421,0.196078431,1,0,0,1,1
1,2,0,6499,0.056603774,1,121,0,0,1
1,2,0,5056,0.035087719,1,4,0,0,1
0,5,1,5379,0.0,1,108,0,0,0
0,5,0,5056,0.043478261,1,0,0,0,0
1,0,0,5056,0.552083333,1,20,0,1,1
0,4,0,4597,0.0,1,99,0,0,0
1,0,0,5056,0.0,1,32,0,0,1
0,3,1,3897,0.0,1,3,0,0,0
0,4,1,5302,0.0,1,224,0,0,0
0,4,0,5905,0.0,1,366,0,0,0
1,0,1,3024,0.0,1,4,1,0,1
1,2,1,3519,0.03125,1,0,0,0,1
0,5,1,4323,0.0,1,66,0,0,0
0,5,1,6134,0.021276596,1,87,0,0,1
0,3,0,7640,0.0,1,62,0,0,0
0,6,1,7922,0.102941176,1,160,0,1,0
0,3,1,5056,0.0,1,349,0,0,0
1,0,0,5056,0.25,1,10,2,1,1
0,1,0,4680,0.0,0,59,0,0,0
1,2,0,1576,0.0,1,5,2,0,1
1,5,0,5627,0.0,1,22,0,0,1
1,5,0,5626,0.115384615,1,0,1,1,1
1,6,1,5197,0.0,0,38,0,0,0
0,3,1,3633,0.0,1,71,0,0,0
0,0,0,5056,0.0,1,72,0,0,0
0,5,0,7584,0.0,1,41,0,0,0
1,5,0,7299,0.0,1,48,0,0,0
1,0,0,5056,0.0625,1,26,0,0,1
1,1,0,5056,0.0,1,47,1,0,1
1,0,0,1244,0.203208556,1,18,1,1,1
1,2,0,5056,0.090909091,1,15,1,0,1
1,3,0,7083,0.028571429,1,1,0,0,1
1,3,0,5056,0.08,1,0,0,0,1
1,6,0,7826,0.148148148,0,58,0,0,1
0,2,1,3630,0.0,1,65,0,0,0
0,5,1,3329,0.0,1,68,0,0,0
1,2,0,5767,0.285714286,1,30,0,1,1
1,0,1,11,0.081081081,1,3,0,0,1
1,0,0,3992,0.171875,1,51,0,1,1
1,0,1,3992,0.227642276,1,51,0,1,1
0,5,1,6465,0.0,0,12,0,0,0
0,4,1,8724,0.0,1,163,0,1,0
0,4,1,4097,0.065934066,1,35,0,0,0
0,2,0,2850,0.0,0,880,0,0,0
1,4,1,3453,0.0,1,12,0,0,0
0,0,0,3569,0.0,1,25,0,0,0
1,0,1,755,0.146153846,1,9,1,0,1
1,0,1,2922,0.012269939,1,0,2,0,1
1,6,1,7983,0.0,0,146,0,0,0
0,4,1,4886,0.0,0,11,0,0,0
1,5,0,7295,0.0,1,10,0,0,1
1,1,1,2507,0.0,1,16,4,0,1
1,0,0,3727,0.0,1,0,0,0,1
0,3,1,2403,0.0,1,1,0,0,1
0,3,1,5056,0.0,0,19,0,0,0
0,0,1,4489,0.0,1,30,0,0,0
0,2,1,2563,0.0,1,4,0,0,0
0,5,1,6377,0.037735849,1,164,0,0,0
1,0,0,1079,0.181818182,1,15,1,1,1
0,3,1,5971,0.0,0,128,0,0,0
1,0,0,59,0.096069869,0,10,0,1,1
0,5,0,12349,0.046511628,1,19,0,0,0
1,2,1,432,0.0,1,0,0,0,1
1,0,0,471,0.0,1,4,2,0,1
1,2,0,797,0.0,1,0,0,0,1
0,2,0,5924,0.090909091,1,28,0,0,0
1,0,1,6831,0.053571429,1,103,0,0,1
1,4,1,8632,0.0,1,215,0,0,1
1,3,0,7156,0.119047619,1,322,0,0,0
0,4,1,5056,0.0,0,43,0,0,0
0,2,1,1041,0.0,1,25,0,0,0
0,6,1,5339,0.079646018,1,146,0,1,0
1,10,0,8347,0.053097345,1,29,1,0,1
0,7,0,7133,0.03030303,0,1768,0,0,0
0,3,1,8414,0.0,1,17,0,0,0
1,8,0,7447,0.074074074,1,0,0,0,0
1,8,0,5159,0.0,1,0,0,0,1
1,3,1,3123,0.0,1,6,0,0,1
0,7,1,7419,0.0,0,17,0,0,0
1,1,0,805,0.0,1,16,0,0,1
1,1,0,4967,0.119230769,1,6,0,0,1
1,2,0,5056,0.0,1,86,0,0,1
0,2,1,5056,0.0,0,28,0,0,0
0,3,0,7951,0.0,1,59,0,0,0
0,6,0,5001,0.0,1,27,0,0,0
0,0,0,51,0.090909091,1,0,0,0,1
1,2,0,7057,0.0,1,103,0,0,1
1,2,0,909,0.0,1,10,0,0,1
1,0,0,134,0.058139535,1,28,0,0,1
1,0,0,3992,0.174603175,1,51,0,1,1
1,5,0,7477,0.057471264,1,54,0,0,0
0,1,0,1341,0.0,1,20,0,0,1
1,5,0,5615,0.264150943,1,21,2,1,1
0,5,0,6069,0.0,1,169,0,0,0
1,0,1,4407,0.474025974,1,8,0,1,1
0,10,1,8519,0.0,1,53,0,0,0
1,6,0,1338,0.210526316,0,8,0,0,1
0,3,1,5056,0.0,0,91,0,0,0
1,2,0,7202,0.0,1,28,0,0,1
1,3,1,3094,0.0,1,258,0,0,0
0,4,1,5834,0.0,0,17,0,0,0
1,0,0,3993,0.078947368,1,51,0,1,1
1,2,0,5767,0.220779221,1,30,0,1,1
1,4,0,3013,0.052631579,0,7,1,0,1
0,4,1,8493,0.0,1,76,0,0,0
1,0,1,2567,0.0,1,0,4,0,1
0,3,1,2118,0.0,1,93,0,0,0
1,10,0,3890,0.0,0,50,0,0,0
1,0,0,5056,0.0,1,7,0,0,1
1,1,1,1750,0.0,1,0,0,0,1
1,4,0,4400,0.070588235,1,5,0,0,1
0,5,0,4079,0.0,1,55,0,0,0
0,4,0,6122,0.0,1,84,0,0,0
1,5,0,7295,0.032258065,1,13,0,0,1
0,5,0,8020,0.083333333,0,51,0,0,0
0,5,0,7297,0.0,1,209,0,0,0
1,0,1,5056,0.5307517079999999,1,0,0,1,1
1,3,0,6382,0.0,1,20,0,0,1
1,4,1,7002,0.0821917809999999,0,416,0,0,0
1,5,0,7295,0.125,1,14,0,0,1
0,4,1,6964,0.023809524,1,0,0,0,0
1,0,0,66,0.0,1,0,0,0,1
0,5,1,5575,0.0,0,31,0,0,0
1,0,0,1658,0.210526316,1,45,0,0,1
1,6,0,7827,0.148148148,0,58,0,0,1
1,0,0,4003,0.206896552,1,4,0,1,1
1,0,1,2105,0.207920792,1,33,0,1,1
1,2,0,674,0.0,1,579,0,0,1
1,6,1,7839,0.035087719,0,247,0,0,0
0,3,0,5056,0.0,1,93,0,0,0
1,0,0,3993,0.175,1,51,0,1,1
0,2,0,2165,0.0,0,277,0,0,0
1,0,1,5056,0.0,1,8,0,0,1
0,3,1,5056,0.0,0,105,0,0,0
1,2,0,495,0.108108108,1,185,3,1,1
1,3,0,1953,0.272727273,1,8,0,1,1
1,3,0,5160,0.0,1,80,0,0,1
1,2,0,4979,0.0,1,0,0,0,1
1,0,0,4003,0.149606299,1,4,0,1,1
0,2,1,5056,0.0,1,241,0,0,0
1,0,0,460,0.0,1,5,3,0,1
0,5,0,7298,0.0,1,228,0,0,0
0,5,0,8047,0.0,0,140,0,0,0
0,5,0,7298,0.0,1,145,0,0,0
1,0,0,5056,0.0,1,17,0,0,1
0,3,1,1667,0.0,0,62,0,0,0
1,5,1,5056,0.0,1,125,0,0,0
1,0,0,235,0.0,1,12,1,0,1
0,5,1,5205,0.0,1,85,0,0,0
0,3,0,7159,0.1363636359999999,1,921,0,0,0
0,3,1,7979,0.0,0,52,0,0,0
1,4,0,8019,0.038095238,1,26,0,0,1
1,1,0,5056,0.2,1,35,0,1,1
1,5,0,7298,0.0,1,13,0,0,0
0,6,1,8829,0.0,0,66,0,0,0
0,5,1,5056,0.0,0,171,0,0,0
1,0,0,347,0.187096774,1,88,2,1,1
1,0,0,5056,0.476190476,1,4,0,1,1
1,0,0,5056,0.063829787,1,78,1,0,1
1,0,0,636,0.027777778,1,0,0,0,1
0,2,1,2426,0.0,1,11,0,0,0
0,2,0,7582,0.0,0,56,0,0,0
1,5,0,7296,0.043478261,1,11,0,0,1
0,5,1,7454,0.0,0,126,0,0,0
1,1,0,4377,0.240740741,1,0,0,1,1
0,8,0,7448,0.0,1,106,0,0,0
1,5,1,8375,0.0,0,168,0,0,0
0,3,1,2406,0.0,1,61,1,0,0
1,2,0,1547,0.092307692,1,33,1,0,1
1,0,1,31,0.183823529,1,9,1,1,1
0,6,0,7621,0.0,1,36,1,0,1
1,1,0,5056,0.0,1,0,0,0,1
0,4,1,5151,0.0,1,26,1,0,0
1,0,0,5056,0.0,1,10,0,0,1
0,6,1,8046,0.125,1,59,0,0,0
0,4,1,6743,0.0,0,34,0,0,0
0,0,1,336,0.0,0,82,0,0,0
1,4,1,3200,0.0,1,19,0,0,0
1,0,1,5849,0.246575342,1,0,0,1,1
1,0,0,5056,0.072463768,1,47,0,0,1
0,5,0,7296,0.068965517,1,103,0,0,0
0,5,1,7754,0.0,1,76,0,0,0
0,1,1,1422,0.086956522,0,18,0,0,0
1,0,1,3993,0.129032258,1,51,0,1,1
1,5,0,7296,0.0,1,14,0,0,1
0,2,1,4079,0.0,1,0,0,0,0
1,0,0,220,0.0,1,9,3,0,1
0,5,0,4533,0.0,1,53,0,0,0
0,5,1,4929,0.0,1,276,0,0,0
1,0,1,1048,0.0,0,86,1,0,1
1,1,0,288,0.0,1,8,0,0,0
1,5,0,5615,0.0,1,21,1,0,1
0,4,1,2467,0.0,1,26,0,0,0
0,3,0,5630,0.129032258,0,23,0,0,0
0,3,1,5056,0.0,0,64,0,0,0
1,4,1,5255,0.0,0,18,0,0,1
1,2,0,560,0.0,1,0,0,0,1
1,0,1,152,0.324675325,1,78,0,1,1
0,2,1,5056,0.0,1,333,0,0,0
1,0,0,3433,0.072463768,1,86,0,0,1
0,3,1,4427,0.0,1,438,0,0,0
1,0,0,1182,0.0,1,6,0,0,1
0,4,1,4546,0.0,1,26,0,0,0
0,7,1,7423,0.0,0,17,0,0,0
1,5,0,5626,0.257575758,1,18,0,1,1
1,0,1,5879,0.0,1,5,1,0,1
0,2,1,5056,0.0,0,41,0,0,0
0,8,0,5158,0.0,1,44,0,0,0
0,4,1,6930,0.084745763,1,0,0,0,0
1,4,0,2975,0.018867925,0,77,2,0,1
0,3,1,7330,0.0,0,13,0,0,0
1,0,0,5056,0.0,1,15,0,0,1
0,2,1,8165,0.0,1,64,0,0,0
1,7,1,11555,0.0,0,67,0,0,0
0,5,1,5573,0.0,1,13,0,0,0
0,2,1,1251,0.0,1,255,0,0,0
1,3,1,5986,0.238095238,1,597,0,0,0
0,4,1,3630,0.032258065,1,250,0,0,0
1,0,0,6663,0.068965517,1,103,0,0,1
1,10,0,8347,0.071428571,0,10,1,0,1
1,2,1,3080,0.045454545,1,50,2,0,1
0,5,1,9126,0.0,0,390,0,0,0
1,2,0,2348,0.0,0,133,0,0,0
1,10,0,8347,0.0808080809999999,1,30,1,0,1
0,2,1,4532,0.0,1,32,0,0,0
0,6,1,8149,0.0,0,168,1,0,0
1,9,0,5056,0.0,1,8,0,0,1
0,5,1,6133,0.0,1,79,0,0,0
0,7,1,9007,0.0,0,9,0,0,0
0,0,1,246,0.0,1,9,0,0,1
0,6,1,5056,0.0,0,263,1,0,0
1,0,0,2314,0.06,1,23,0,0,1
0,8,0,8215,0.0,1,419,0,0,0
1,1,0,4967,0.143712575,1,6,0,0,1
1,5,0,7295,0.0,1,14,0,0,1
1,1,0,3076,0.146341463,1,0,0,0,1
0,5,1,8554,0.111111111,0,340,0,1,0
1,5,0,7590,0.051948052,0,38,0,0,0
0,3,0,3758,0.0,0,171,0,0,0
0,5,1,5741,0.0,0,94,0,0,0
0,2,1,3975,0.0,1,56,0,0,0
1,5,0,5616,0.25,1,21,0,1,1
1,5,0,7295,0.023809524,1,14,0,0,1
0,7,0,7134,0.0,0,239,0,0,0
1,0,0,5745,0.0,1,1,1,0,1
1,0,0,1659,0.338582677,1,51,0,1,1
1,2,0,1547,0.063829787,1,33,1,0,1
1,4,0,5466,0.107843137,1,13,0,0,1
1,4,0,2660,0.1488549619999999,1,5,1,0,1
0,5,1,8979,0.0,1,180,1,0,0
0,5,0,7620,0.0,1,135,0,0,0
1,5,1,6132,0.0,1,78,0,0,0
0,7,0,7133,0.0,1,445,0,0,0
1,8,0,12208,0.209302326,1,55,0,1,0
1,5,0,5626,0.05,1,21,1,0,1
1,5,0,5615,0.0,1,21,2,0,1
1,0,1,11,0.08,1,3,0,0,1
1,2,0,1546,0.075,1,160,0,0,1
0,5,0,7298,0.0,1,125,0,0,0
1,0,0,4003,0.188976378,1,4,0,1,1
0,5,0,5056,0.047619048,0,52,0,0,0
0,8,0,5159,0.0,1,21,0,0,0
1,6,0,1338,0.2,0,8,0,0,1
0,5,1,5309,0.019607843,1,43,0,0,0
1,6,1,8144,0.013888889,0,165,0,0,0
0,2,1,5905,0.0,0,80,0,0,0
1,0,0,2308,0.028169014,1,86,0,0,1
1,1,0,7062,0.036363636,1,103,1,0,1
1,5,0,5056,0.066666667,1,22,1,1,1
0,2,1,8777,0.01010101,1,0,0,0,0
1,7,0,2520,0.142857143,1,0,0,0,1
1,5,0,5616,0.016666667,1,21,0,0,1
0,5,1,4200,0.047619048,1,301,0,0,0
1,2,0,533,0.193277311,1,166,4,1,1
1,1,1,2568,0.081967213,1,68,0,1,1
0,7,1,7419,0.0,0,17,0,0,0
0,8,0,5159,0.0,1,45,0,0,0
0,10,0,8346,0.0,0,108,0,0,1
0,3,1,5673,0.0,1,25,0,0,0
1,1,0,5056,0.0,1,0,0,0,0
0,5,0,7296,0.0,1,169,0,0,0
0,3,1,5056,0.0,0,59,0,0,0
0,5,0,7298,0.0,1,92,0,0,0
1,3,1,5250,0.0,1,52,0,0,0
0,1,0,4736,0.0,1,0,0,0,1
0,3,1,3927,0.0,0,117,0,0,0
1,0,0,5521,0.251533742,0,3,2,1,1
0,4,1,6646,0.0,1,54,0,0,0
1,5,0,5615,0.103448276,1,22,3,0,1
1,5,0,5590,0.05,1,198,0,0,0
1,2,0,5767,0.324675325,1,30,0,1,1
0,6,1,6259,0.0,1,226,0,0,0
1,7,0,2521,0.106382979,1,0,0,0,1
0,2,0,5056,0.058823529,0,59,0,0,0
1,0,0,111,0.351351351,1,21,0,1,1
0,3,1,4517,0.0,1,374,0,0,0
0,1,1,1159,0.0,1,162,0,0,0
0,5,0,6074,0.0,1,837,0,0,0
1,5,0,5627,0.257575758,1,18,0,1,1
0,3,1,5056,0.0,0,238,0,0,0
1,4,1,3250,0.0,1,34,0,0,1
1,5,1,5056,0.0,0,0,0,0,0
0,2,1,5056,0.0,0,5,0,0,0
0,4,1,2658,0.0,1,56,0,0,0
1,4,0,8019,0.095588235,1,26,0,0,1
0,3,1,3938,0.0,1,157,0,0,0
0,3,1,5056,0.0,1,21,0,0,0
1,0,0,-2,0.0,1,22,3,0,1
1,0,1,5056,0.159509202,1,24,0,1,1
0,2,1,5056,0.0,0,140,0,0,0
1,3,0,7083,0.135338346,1,1,0,0,1
1,0,0,1834,0.147540984,1,4,0,0,1
1,1,1,5056,0.0,1,56,2,0,1
1,3,1,1654,0.0,1,41,0,0,1
0,5,1,4526,0.0,1,75,0,0,0
0,8,0,6056,0.076923077,1,214,0,1,0
1,0,0,5056,0.018867925,1,0,0,0,1
1,5,0,5627,0.204819277,1,18,0,1,1
1,4,0,5056,0.210526316,1,0,0,0,0
1,0,0,1163,0.0,1,13,4,0,1
1,5,0,7296,0.0,1,11,0,0,1
1,0,0,67,0.0,1,0,0,0,1
1,0,0,3460,0.035714286,1,0,0,0,1
1,5,0,5615,0.054545455,1,22,3,0,1
0,3,0,8527,0.0,1,139,0,0,0
0,4,0,1485,0.0,1,33,0,0,0
0,2,1,566,0.0,0,4,0,0,0
0,0,1,43,0.0,1,0,0,0,1
1,4,0,5990,0.235294118,1,18,0,1,1
1,0,0,1182,0.0,1,6,0,0,1
1,0,1,5971,0.075471698,1,0,0,0,1
1,0,0,3993,0.203389831,1,51,0,1,1
0,0,0,1891,0.0,1,19,0,0,0
1,0,0,-2,0.040816327,1,46,0,0,1
0,8,0,7448,0.069565217,1,63,0,0,0
0,4,1,8311,0.0,1,259,0,0,0
1,0,0,74,0.0,1,7,0,0,1
1,1,0,2554,0.016949153,1,27,1,0,1
1,0,1,778,0.057142857,1,38,3,0,1
1,0,1,273,0.047619048,1,4,0,0,1
1,2,0,2300,0.304347826,1,22,2,1,1
1,0,0,4202,0.0,1,23,0,0,1
0,6,0,12713,0.0,1,46,0,0,0
1,3,1,5056,0.096774194,1,0,1,0,1
0,3,1,5056,0.0,1,64,0,0,0
0,4,1,5056,0.0,1,92,0,0,0
1,2,1,3317,0.0,1,2,1,0,1
0,2,0,5056,0.0,1,134,0,0,0
1,0,0,1834,0.1363636359999999,1,4,0,1,1
1,0,1,570,0.0,1,5,3,0,1
1,0,0,208,0.188034188,1,0,0,0,1
1,0,0,5056,0.0,1,7,0,0,1
1,1,0,5056,0.021978022,1,4,3,0,1
0,4,1,5056,0.095238095,1,234,0,0,0
1,0,0,3993,0.1796875,1,51,0,1,1
1,1,0,5056,0.019230769,1,17,1,0,1
0,0,0,1180,0.0,0,25,0,0,0
0,6,1,7650,0.0,1,37,1,0,0
0,5,1,7686,0.0,0,437,0,0,0
1,0,1,5056,0.0,1,0,0,0,1
1,7,0,2139,0.04,1,4,0,0,1
0,7,0,7133,0.0,0,570,0,0,0
0,3,1,1107,0.0,1,57,0,0,0
1,2,0,5056,0.409638554,1,0,0,1,1
0,3,1,5056,0.0,0,6,0,0,0
0,4,1,6071,0.109589041,1,250,0,0,0
1,1,0,1614,0.0,0,11,0,0,1
0,8,0,7447,0.0,1,116,0,0,0
1,1,0,5661,0.0,1,5,2,0,1
1,0,0,5056,0.068965517,1,23,0,0,1
1,0,0,4003,0.218487395,1,4,0,1,1
1,10,0,8348,0.109756098,0,10,1,0,1
1,2,0,819,0.085106383,1,23,0,0,1
0,3,1,4824,0.0,0,144,0,0,0
1,3,0,7157,0.159090909,1,67,0,1,0
1,3,0,7083,0.0,1,1,0,0,1
1,5,1,6900,0.0,1,185,0,0,0
1,0,0,5056,0.25,1,0,0,1,1
0,5,0,2688,0.040816327,1,135,0,0,0
1,2,0,4823,0.0,1,5,0,0,1
1,0,0,1588,0.031446541,1,120,6,0,1
0,1,0,1561,0.0,1,149,0,0,1
1,1,0,1479,0.406091371,1,22,2,1,1
1,0,0,4003,0.158730159,1,4,0,1,1
0,3,1,1556,0.0,0,0,0,0,0
0,6,1,5408,0.08988764,0,53,1,0,0
0,4,1,4274,0.0,1,123,0,0,0
0,3,1,6031,0.0,1,46,0,0,0
1,5,0,5616,0.088235294,1,21,2,0,1
1,0,0,75,0.075,1,13,1,0,1
1,5,1,8885,0.0,1,105,0,0,0
1,5,0,7295,0.108108108,1,15,0,0,1
0,2,1,2081,0.0,0,11,0,0,0
1,3,0,1953,0.0,1,8,0,0,1
1,0,0,3993,0.1171875,1,51,0,1,1
0,10,1,8517,0.0,0,71,0,0,0
0,4,0,7275,0.0,0,68,0,0,0
1,0,0,49,0.0,1,0,0,0,1
1,0,0,5056,0.0,1,9,0,0,1
0,5,0,7298,0.0,1,209,0,0,0
1,1,0,612,0.0,0,43,0,0,1
1,5,0,7802,0.0,1,24,0,0,1
0,4,1,4205,0.0,1,323,0,0,0
1,6,1,9226,0.025,0,486,1,0,0
1,0,0,238,0.0,1,1,0,0,1
0,3,1,8579,0.0,0,117,0,0,0
0,6,1,1141,0.0,1,149,0,0,0
1,0,1,216,0.197530864,1,7,0,1,1
1,5,0,7297,0.12,1,35,0,1,1
0,6,1,6017,0.0,0,86,0,0,0
0,5,1,5822,0.0,1,103,0,0,0
1,5,0,5626,0.055555556,1,22,0,0,1
1,2,0,5756,0.272727273,1,30,0,1,1
0,5,1,5313,0.0,1,29,0,0,0
1,5,0,7295,0.029411765,1,13,0,0,1
0,1,0,3180,0.0,0,33,0,0,0
0,2,1,2756,0.0,1,5,0,0,0
0,5,0,7298,0.0,1,28,0,0,0
1,2,0,2634,0.0,1,11,0,0,1
1,5,0,5614,0.0,1,21,0,0,1
1,2,1,2300,0.255102041,1,22,2,1,1
0,1,0,5056,0.0,1,201,0,0,0
0,6,0,5415,0.0,1,97,0,0,0
1,0,0,4698,0.0,1,13,0,0,1
1,0,0,5056,0.45,1,163,0,1,1
1,0,0,614,0.19047619,1,45,0,0,1
0,4,1,4744,0.0,0,213,0,0,0
1,5,0,5613,0.098039216,1,83,0,0,1
0,4,1,5056,0.0,1,44,0,0,0
0,5,0,7616,0.0,1,101,0,0,0
0,4,1,6898,0.0,1,0,0,0,0
1,5,1,8395,0.0,0,395,0,0,0
0,4,1,5887,0.0,1,293,0,0,0
1,3,1,5936,0.0,1,79,0,0,0
0,4,1,2031,0.0,1,37,0,0,0
0,3,1,7436,0.0,0,187,0,0,0
1,6,1,7836,0.037735849,0,240,0,0,0
0,1,1,5510,0.0,0,28,0,0,0
0,4,1,2095,0.0,1,100,0,0,0
1,6,1,8976,0.14516129,1,54,1,1,0
1,5,0,5613,0.088235294,1,4,0,0,1
0,7,0,7131,0.0,0,822,0,0,0
0,6,1,8149,0.0,0,170,0,0,0
1,5,0,5616,0.114649682,1,19,0,0,1
1,2,0,2064,0.0,1,18,1,0,1
0,3,1,1029,0.0,1,433,0,0,0
1,5,0,7297,0.117647059,1,35,0,0,1
0,5,0,7187,0.0,1,45,0,0,0
1,0,0,2315,0.06,1,23,0,0,1
1,5,1,5627,0.0,1,22,1,0,1
0,5,1,2634,0.0,1,0,0,0,0
0,3,1,1774,0.0,0,662,0,0,0
1,0,0,3993,0.111111111,1,51,0,1,1
1,0,0,5056,0.013157895,1,34,1,0,1
0,7,0,7129,0.0,0,756,0,0,0
0,3,1,6372,0.0,1,132,0,0,0
0,3,1,4431,0.0,0,33,0,0,0
1,4,1,2108,0.035087719,1,32,0,0,1
1,5,0,5627,0.0,1,22,0,0,1
0,5,0,9335,0.117647059,1,0,0,0,0
1,0,0,5056,0.0,1,13,0,0,1
1,0,0,3993,0.125984252,1,51,0,1,1
1,7,1,9614,0.0,1,162,0,0,0
1,1,1,707,0.011363636,1,62,0,0,1
0,4,1,7506,0.0,1,140,0,0,0
0,2,0,7423,0.0,1,109,0,0,0
0,3,1,5219,0.0,1,92,0,0,0
1,0,0,62,0.0,1,10,0,0,1
0,4,1,2703,0.045454545,1,86,0,0,0
1,0,1,2334,0.0,1,0,0,0,1
0,3,1,5056,0.0,1,5,0,0,0
1,5,1,7811,0.0123456789999999,0,89,0,0,0
1,0,0,4503,0.0,1,10,4,0,1
0,5,1,9184,0.0,0,285,0,0,0
0,7,0,7133,0.0,0,1175,0,0,0
0,6,1,6256,0.0,1,207,0,0,0
1,2,0,1546,0.125,1,31,0,0,1
0,3,1,8611,0.0,1,251,0,0,0
0,2,1,1369,0.0,0,82,0,0,0
0,6,1,6217,0.162162162,1,9,0,0,0
0,5,0,7618,0.0,1,89,0,0,0
0,5,0,7764,0.045454545,1,9,0,1,1
0,4,1,4363,0.0,0,263,0,0,0
1,0,1,5056,0.0,1,28,0,0,1
1,5,0,5616,0.155963303,1,18,0,1,1
1,0,0,3993,0.1623931619999999,1,51,0,1,1
0,4,0,5056,0.0,1,0,0,0,0
0,2,1,1466,0.0,1,94,0,0,0
1,0,0,756,0.156342183,1,3,1,0,1
1,0,0,3992,0.194915254,1,51,0,1,1
0,2,1,4454,0.0,0,58,0,0,0
0,8,1,5222,0.041666667,1,152,0,0,0
0,2,0,3459,0.0,1,267,0,0,0
1,5,1,8759,0.097560976,0,126,0,1,0
1,5,1,8173,0.0,1,25,0,0,0
1,0,1,2100,0.115384615,1,0,0,0,1
1,5,1,5621,0.0,0,98,0,0,0
1,0,1,1072,0.0,1,6,1,0,1
0,5,0,5349,0.0,1,119,0,0,0
0,2,0,7202,0.0,1,34,0,0,1
1,7,1,7489,0.4074074070000001,1,0,0,1,1
1,0,0,117,0.0,1,17,0,0,1
1,9,0,5056,0.142857143,1,0,0,0,1
0,4,0,5056,0.0,1,28,0,0,0
0,3,1,4451,0.0,0,18,0,0,0
1,0,0,1736,0.0,1,12,0,0,1
